6qq6g,Q7/ppp3pk/3p3p/3Pp3/q1P3P1/2Pb1P2/P6P/2K4R w - - 0 23,a8b7 a4c2
6qquX,4b1k1/1p3p2/p1p1p2K/4P2N/r7/8/1P3RP1/8 b - - 0 35,a4e4 h5f6 g8f8 f6e4
6qqwO,3rk2r/2q2pp1/p1n5/2p1P3/2Q5/4b2P/PPP3P1/R3BR1K b k - 4 23,c7e5 c4f7
6qrXG,2k5/4B3/5N2/p7/1p4p1/6P1/2b4P/7K w - - 0 43,f6d5 c2e4 h1g1 e4d5
6qvQF,1k3r2/pp6/1P1N4/P3p3/3p4/3Pn1Pp/1Q5P/R4qK1 w - - 1 36,a1f1 f8f1
6qy0z,5rk1/5pp1/7p/3n4/Q4q2/2r4P/P1B2PP1/R1R3K1 w - - 0 29,c2h7 g8h7 a4f4 d5f4 c1c3 f4e2 g1h2 e2c3
6qy1e,8/1q3ppk/8/2pNb3/2P4p/4P1P1/P2Q1PP1/6K1 w - - 0 40,g3h4 b7b1 d2e1 b1e1
6r1PG,8/3k4/p2pR3/2pP1P1p/2P5/1P2K3/8/r7 w - - 1 38,f5f6 a1e1 e3f4 e1e6 d5e6 d7e6
6r2Ad,2r2rk1/pp1b1ppp/4p3/2b1B3/1nB1P3/5N1P/P4PP1/R2R2K1 b - - 2 19,c5f2 g1f2 c8c4 d1d7
6r2EJ,r4r1k/5pR1/p2p4/1pp1p3/4Pq2/1BPP1n1P/PPQ2P2/6RK w - - 3 26,g1g4 f4h2
6r2lR,3r2k1/p4bp1/4p2p/4P3/2P1Q1P1/7P/q5BK/5R2 b - - 3 36,d8d2 e4a8 f7e8 a8e8
6r3Z8,r5k1/3b1p2/p2p1P2/2pP4/1pP1q3/1P6/P5PP/2Q2RK1 b - - 0 27,a8e8 c1g5 e4g6 g5g6 f7g6 f6f7
6r4io,r6k/ppp3pp/3p2r1/5p2/4p3/5P2/PPP1Q1Bq/4RK2 b - - 0 24,e4f3 e2e8 a8e8 e1e8
6r7NK,5rk1/p1Q2p2/q5p1/7p/2R4P/4P1P1/5P2/6K1 b - - 0 31,f8c8 c7c8 a6c8 c4c8
6r7SY,r1b3k1/ppb3p1/3pp3/5qNQ/4R3/3n4/PP3PPP/R1B3K1 w - - 6 23,e4h4 f5f2 g1h1 f2e1
6r7Zo,5rk1/2q3pp/2bb4/1p1p4/1PpP2BB/2P4P/2Q3P1/R4rK1 w - - 0 28,a1f1 d6h2 g1h1 f8f1
6r8IW,r1bqk2r/1pp2ppp/p2p3n/n5N1/2BPP3/2N5/PP1Q1PPP/R3K2R w KQkq - 4 11,c4f7 h6f7 g5f7 e8f7
6rA6L,6k1/p5p1/bp5p/2p1P3/2P5/3Q2B1/PP3PPP/2qN2K1 w - - 3 29,d3c3 c1d1 c3e1 d1e1
6rCKx,8/3B4/5k2/3pp2R/5pp1/5r2/6K1/8 w - - 0 45,d7g4 f3g3 g2f2 g3g4
6rEOK,5r2/R7/1p1p1k2/6p1/2B1PK2/5P1P/Pr6/7R w - - 0 30,f4g4 b2g2 g4h5 f8h8 a7h7 h8h7
6rEln,r2r2k1/pp3ppp/2p1pq2/2Rb2B1/3P4/P4NP1/1P2QPKP/2R5 b - - 1 23,d5f3 e2f3 f6f3 g2f3
6rHYH,r1bq1k1r/ppp2ppp/1b1p1B2/1B2Q3/4P3/2P5/PP1N1PPP/R3K2R b KQ - 0 11,d8f6 e5e8
6rHtJ,Rr4k1/1Pr2ppp/8/8/4p3/4P3/1R4PP/6K1 b - - 2 31,c7b7 a8b8 b7b8 b2b8
6rIUP,6k1/p2r1p1p/1p2pPp1/2p5/P1Pq4/3n1QP1/1P5P/3R1R1K b - - 0 26,d4c4 f3a8 d7d8 a8d8
6rJt2,5r1k/p5pp/1p6/2pq4/4N3/2P4P/PP3BP1/4R1NK b - - 1 25,f8e8 e4f6 g7f6 e1e8
6rKBG,5rk1/3q1pbp/Q1Np2p1/2pP4/P7/7P/5PP1/1R4K1 b - - 0 25,d7f5 c6e7 g8h8 e7f5
6rKlH,7R/p1k1Bp2/4p1p1/1Bp1P1P1/8/1b6/3r4/5K2 w - - 1 38,e7d8 d2d8 h8d8 c7d8
6rLCm,4k3/8/3bPB2/8/1P4Pp/5R1K/1P3P1P/7r w - - 3 40,f6h4 h1h2
6rMWS,r1bqr1k1/pp4pp/6n1/3Q4/8/3P4/PP4PP/4RRK1 b - - 3 19,d8d5 e1e8 g6f8 e8f8
6rNp2,8/6pp/4k3/4p3/r1p1P3/B1Pn1P1P/3K4/R7 b - - 2 37,e6f6 a3e7 f6e7 a1a4
6rPhP,r7/2P1k3/2K2p1p/3P2p1/8/8/7P/8 b - - 4 46,a8a6 c6b7 a6d6 c7c8q
6rSTb,1r3rk1/3b1pbp/p3p1p1/3Np1B1/8/5Q2/PPq2PPP/1RR3K1 b - - 1 18,c2f5 d5e7 g8h8 e7f5
6rVSz,3r2k1/p1p3pp/2p1p3/8/2P1P3/3B2PP/Pq5K/3Q3R w - - 1 24,d1c2 b2c2 d3c2 d8d2 h2g1 d2c2
6rVU6,2r5/6b1/p2P2k1/3bpq2/1p6/2N1Q1P1/PPP2B2/2K4R w - - 0 37,c3d5 f5c2
6rX4Q,Q2R4/3n1pkp/4p1p1/2b3P1/5q2/3r1N1P/1P3PK1/1R6 b - - 0 37,d3f3 d8g8
6rX6B,r4rk1/1p1b3p/2p1pq2/p7/P1N5/2Q1R3/1P3PPP/R5K1 w - - 2 26,c4e5 f6f2 g1h1 f2f1 a1f1 f8f1
6rXI0,1q4k1/5p2/5QpP/8/7P/8/q4P2/6K1 b - - 2 52,a2b3 f6g7
6rXxo,r4rk1/1Q1n1pp1/1p2pn1p/8/3P1B2/1q6/4NPPP/2RR2K1 b - - 5 24,f8c8 c1c8 a8c8 b7c8
6rZtl,4r1k1/5ppp/3Q4/8/p6q/2PR1N2/Pr3PPP/RN4K1 w - - 1 24,f3h4 e8e1
6ra0G,8/p1p4p/5pp1/2pk4/3p1K2/r7/P2R1PPP/3R4 w - - 0 37,g2g4 g6g5 f4f5 a3f3
6ra4w,8/7p/1K3p2/P1p1p3/5p2/2k5/6PP/8 b - - 0 43,c3b4 a5a6 c5c4 a6a7 c4c3 a7a8q
6raIG,2b4r/5pk1/2pq4/1pb1p3/8/1BPPB3/1Q3PPP/5RK1 w - - 1 26,d3d4 e5d4 e3d4 c5d4
6raeg,5k2/Q7/1r5p/1P2p1p1/8/2b3P1/4b2P/7K w - - 2 38,a7b6 e2f3 h1g1 c3d4 b6d4 e5d4
6rbdV,r1b2rk1/3p1ppp/p2q4/1p1Np2P/2B1Pn2/6Q1/PPP2PP1/2KR3R w - - 0 19,c4b3 f4e2 c1b1 e2g3
6rcBM,8/2prkr2/p3q3/1p6/1Q2P2P/P2P4/1PP5/2K3R1 b - - 2 42,e7e8 g1g8 f7f8 b4f8
6rdo9,2r5/4p3/3pPkp1/P6p/R7/1rp1KP2/2N3PP/8 b - - 2 38,f6e6 c2d4 e6d7 d4b3
6rgFO,2r4k/6pp/p7/4q3/8/8/PP3PPP/4R1K1 w - - 0 30,e1e5 c8c1 e5e1 c1e1
6rgYt,1r3r1k/pp1n3p/2BN3n/2Pp2p1/P2Pp3/2Q1Pq1N/5PpP/RR4K1 w - - 1 22,h3g5 f3f2
6rhDQ,R7/6p1/4B1p1/2p3Pk/2Pb1P1P/8/p6K/6r1 b - - 4 51,h5h4 a8h8
6rhR7,7B/1bp1k2r/5R2/2p5/2P5/P5P1/2P2n2/R5K1 w - - 3 38,f6f2 h7h1
6rhp1,7B/8/k6R/2p3p1/2P3r1/1b2K3/8/8 b - - 3 46,a6a5 h8c3 a5a4 h6a6
6rikJ,3R2bk/p3B1b1/1pN3P1/1P2Ppp1/2r5/4p3/P5PP/6K1 w - - 2 30,e7g5 c4c1 d8d1 c1d1
6rjGD,7k/5r2/8/1p5p/4pn2/R2bN2P/5PP1/4R1K1 w - - 0 34,e1c1 f4e2 g1f1 e2c1
6rjGV,6k1/5p2/2N3p1/3pPpPp/P2P1n2/8/3R3P/1r5K w - - 4 38,d2d1 b1d1
6rlrO,8/7r/1p2R3/p1p3p1/6Pk/1P2N3/P2r1PK1/8 b - - 2 44,h7f7 e6h6
6ro0U,4qrk1/4r2p/p2R1ppb/1p6/2pPP1B1/P1P5/1P2Q1PP/5RK1 b - - 0 33,e7e4 g4e6 e8e6 d6e6 e4e2 e6e2
6roWG,2rr2k1/p5pp/8/P3p3/2b5/P7/2R1NPPP/2R3K1 b - - 13 35,c4e2 c2c8 d8c8 c1c8
6rpQ6,5rk1/Q1R2ppp/4p3/3pP3/P1b2B2/3r4/1q3PPP/2R3K1 w - - 1 22,c7b7 b2c1 f4c1 d3d1
6rqFx,2kr3r/1p1q1pp1/p3pn1p/2bp4/N7/1P1BP2P/P1P2PP1/R2Q1RK1 b - - 2 14,c5d6 a4b6 c8b8 b6d7
6rqfd,2r4k/pb4p1/4RpB1/3p4/5P1B/n1r5/6PP/4R1K1 b - - 3 28,d5d4 e6e8 c8e8 e1e8
6rqsD,5r2/1R1P2pk/p1p5/2P1N3/P5p1/4n1P1/5rBP/R6K w - - 2 33,g2c6 f2f1 a1f1 f8f1
6rs4Q,rnb1k2r/ppp2ppp/8/3Pq3/8/2P5/P3PPPP/R2QKBNR w KQkq - 0 9,c3c4 e5c3 d1d2 c3a1
6rtco,2r5/4n2k/p5pp/1p6/1P1bb3/P7/B4RPP/4R1K1 w - - 2 28,e1e4 c8c1 e4e1 c1e1
6rzMb,r5qk/7p/p2R1R1Q/4pP2/p4n2/2P5/5PPP/6K1 w - - 1 26,d6d7 g8g2
6rzZS,5r1k/pp1Q2p1/2p4p/3p4/3n4/1P6/1PP3PP/3N2qK w - - 0 31,h1g1 d4e2 g1h1 f8f1
6rzmF,r3k2r/pp3pbp/1qnBb1p1/4P3/6n1/2N2N2/PP3PPP/R2QKB1R w KQkq - 1 12,f1b5 b6f2
6s0QE,2kr1r2/1pq5/p2p2pp/2p5/PP1np3/2Q5/2PN1PPP/1R3RK1 w - - 2 27,d2e4 d4e2 g1h1 e2c3
6s2va,1r1q2k1/1R3ppp/3p4/Qp1Pp3/1Pp1n3/2P3PP/5P2/5BK1 b - - 1 25,d8a5 b7b8 a5d8 b8d8
6s3or,r2q1rk1/pp2p2p/n2p2p1/2pP4/2P3P1/2N5/PPB2PnP/R2QK2R w KQ - 3 15,e1f1 g2e3
6s61I,8/8/3R4/2pP1pk1/2P1p1p1/2PnP1P1/3NKP2/7r w - - 5 42,d6d8 d3c1
6s6cI,5r2/1np3kp/1p1p2p1/3P2N1/6P1/P4r1P/5p1K/3R1R2 b - - 1 32,f3a3 g5e6 g7g8 e6f8
6s7Cm,2k1r3/8/1p6/p6p/P2P2pP/1BPR1bP1/5P2/2R1r1K1 w - - 5 37,c1e1 e8e1 g1h2 e1h1
6s7kb,8/p3b3/2p5/2p1N1k1/2Pp4/1P1P3p/P4P2/6K1 b - - 2 43,g5f4 e5g6 f4f3 g6e7
6s8UM,3rr2k/p1q4p/2p2p2/8/2Q5/P3P1P1/5P1P/R1R3K1 w - - 0 27,c4c6 d8d1 c1d1 c7c6
6s90J,4r2k/1R4pp/4P3/pp6/7P/P5PK/8/8 b - - 1 48,e8e6 b7b8 e6e8 b8e8
6s9SF,2rqk1nr/pp3ppp/2nbp3/8/2p5/1P1Q1N2/PB1P1PPP/RN3RK1 w k - 0 11,b3c4 d6h2 f3h2 d8d3
6sCqK,6k1/ppp1p1b1/4r2p/8/6Q1/2P1qr2/PP4PP/3R1R1K w - - 0 26,g4e6 e3e6
6sEwt,r2q1rk1/2p2ppp/p1n5/1p1pP3/1b1P2b1/2NQ1N2/PPB2PPP/R3K2R b KQ - 2 14,g4f3 d3h7
6sGzf,2r2k2/8/1Pp5/2K1nN2/P7/4P3/8/8 b - - 2 40,f8f7 f5d6 f7e6 d6c8
6sI1y,r2qrB1k/p5pp/1p2p3/8/3np3/1Q2N1PP/PP2PP2/R4RK1 w - - 0 20,b3c3 d4e2 g1h2 e2c3
6sIcD,8/3n4/4pk2/p1p1p3/P1P1PPK1/3N4/8/8 w - - 1 49,f4e5 d7e5 d3e5 f6e5 g4f3 e5d4
6sIzA,8/1p6/8/p2kp1n1/6P1/2N1K3/PP6/8 b - - 1 55,d5c5 c3e4 c5d5 e4g5
6sJ1T,8/2k3p1/bq2pp2/8/8/2N5/5PPP/Q5K1 b - - 12 34,e6e5 c3d5 c7c6 d5b6
6sJLU,r2q1rk1/1p3ppp/2pp4/p1n5/2PnPP2/P1NB1P2/1P3Q1P/2KR3R w - - 0 16,f2d4 c5b3 c1b1 b3d4
6sJRt,6k1/6pp/4Kp2/2p1p3/3r4/p4P1P/5P2/1R6 b - - 3 41,a3a2 b1b8 d4d8 b8d8
6sKJV,8/8/p7/1p1k1pp1/1P6/Pnr1P1P1/4KP2/R3N3 w - - 4 34,a1a2 b3c1 e2f1 c1a2
6sKTN,8/6pp/1k6/3n2p1/1p2P3/3N2K1/6PP/8 b - - 0 28,b4b3 e4d5 b3b2 d3b2
6sL5n,8/6p1/4N1b1/2k1P3/2p5/2K5/2P5/8 b - - 2 44,c5d5 e6f4 d5e5 f4g6
6sMRH,5k2/ppR3pp/7b/2p2b2/8/6K1/Pr4PP/3R4 b - - 5 29,b2b4 d1d8
6sNps,3r1rk1/pp4pp/1q6/3pp3/1P4Q1/P1P1R3/5PPP/R5K1 w - - 0 22,e3e5 b6f2 g1h1 f2f1 a1f1 f8f1
6sQWO,r2r2k1/1p3pbp/pq2p3/4Pp2/N4P1Q/8/PP4PP/3R1R1K b - - 3 22,b6b4 d1d8 a8d8 h4d8
6sQXj,8/2b3pp/8/1P2k3/5P2/2N5/2K4P/8 b - - 0 40,e5f4 c3d5 f4e5 d5c7
6sQov,4r1k1/5pbp/6p1/1r1BP3/1p3P2/3RP1P1/1B5P/6K1 b - - 0 29,e8d8 d5f7 g8f7 d3d8
6sSc5,1r4k1/2q2p1p/b3p1pB/p2p4/P4P2/1Pb2R1P/2P3P1/R2Q3K b - - 1 20,c3a1 d1a1 d5d4 a1d4
6sTHL,2R1nbk1/5p2/4p1p1/7p/3PN3/1p3P2/rP2K1PP/8 b - - 1 33,e8g7 e4f6 g8h8 c8f8
6sTkN,5r1r/4Nb1k/4qP2/1p1R3Q/5R2/8/6P1/7K b - - 0 43,f7h5 d5h5
6sV86,5k2/R5p1/1pn4p/8/2K5/6PP/6P1/8 w - - 7 42,a7b7 c6a5 c4d5 a5b7
6sVSa,rnbq1bkr/ppp3pp/8/3pp1N1/8/5Q2/PPPP1PPP/R1B1K1NR b KQ - 3 7,d8g5 f3d5 c8e6 d5e6
6sdrP,1R6/7p/2p2Q2/1pk1nb2/p7/P7/BPq3P1/1KB5 w - - 0 35,b1a1 c2c1 a2b1 c1b1
6segF,8/8/2R3kp/3p2p1/3rb3/7P/6PK/8 b - - 2 41,g6h5 g2g4 h5h4 c6h6
6sfGR,8/4p1k1/3p2p1/8/P1PqP3/P4Q2/2K5/8 b - - 0 42,d4c4 f3c3 c4c3 c2c3
6sfpT,r5k1/6p1/p4p1p/2pP4/2P2rq1/BP6/R3pRPP/4Q2K w - - 0 32,f2f3 f4f3 g2f3 g4f3
6sg4A,2rr2k1/pb3pp1/1p2pn1p/4B1q1/3P4/2PQ3P/P4PP1/2RBR1K1 w - - 1 22,f2f4 g5g2
6sgMt,4r1rk/p3n3/5R2/1p1pP2p/2pP2pP/7q/PP3Q2/5RK1 b - - 5 36,g4g3 f6h6 h8g7 f2f6
6shI7,r4r2/pbp1b2k/1pn2pp1/3qp2p/8/2PP1N1Q/PP1B1PPP/RN2K2R b KQ - 1 18,d5d3 f3g5 f6g5 h3d3
6sj8w,5rk1/5pp1/p6p/7q/6n1/2PP1rP1/1P3P2/R2Q1RK1 w - - 0 28,d1f3 h5h2
6sm4m,r2qk1nr/2p2ppp/p2P4/1p6/4P3/1QP2P2/PP3P1P/RNb1R1K1 w kq - 0 14,e1c1 d8g5 g1f1 g5c1
6sn4R,8/3k1p2/4p3/4P1p1/3P1nP1/P1Q5/1r6/4K3 w - - 2 43,c3b2 f4d3 e1d2 d3b2
6snPe,r3q3/2QR1pkp/p5p1/1pp1r3/4b3/P3P3/1P3PPP/3R1BK1 b - - 5 23,e5e7 d7e7 e8e7 c7e7
6snXk,7k/R7/1p5p/1b2np2/3p4/P2K1P2/6PP/8 w - - 4 40,d3d4 e5c6 d4d5 c6a7
6soa6,r3kb1r/pp3ppp/2n5/1N6/2B5/8/PP3PRP/R3K3 b Qkq - 2 15,a7a6 b5c7 e8d7 c7a8
6srOw,8/3k1p2/Q2p2p1/1p6/4P3/3B1P2/PPr3q1/1K3R2 w - - 0 28,d3c2 g2f1 c2d1 f1d1
6stAj,r3k2r/1p1n1pp1/2p1b2p/p1p1p3/2P1P3/2RPBN1P/Q3nPP1/1R4K1 w kq - 0 20,g1f1 e2c3 a2b2 c3b1
6stEj,6r1/P1p1kp2/1N1p3p/P2Qp3/4P3/2PP1pq1/R4R2/6K1 w - - 0 31,g1f1 g3g1
6sujW,r1bq1rk1/pp3Bb1/1np4p/4Np1Q/3P1p2/2P5/PP3PPP/R3R1K1 b - - 0 17,g8h8 e5g6 h8h7 g6f8
6svaa,r4rk1/pbq2p1p/3b2p1/1pp2nB1/3pN3/1B1P1PP1/PPP1Q2P/R4R1K b - - 2 17,a8e8 e4f6 g8g7 f6e8 f8e8 e2e8
6sxGz,6k1/1pp2rpp/p3Q3/8/4Pp2/P2P3P/1Pq3P1/5R1K w - - 0 24,f1f4 c2c1 h1h2 c1f4
6sxss,2r3k1/1p4qp/p4p2/8/P2PQ3/1P3N1P/5PP1/6K1 b - - 0 30,g7f7 e4g4 g8f8 g4c8
6sy5S,3r2k1/ppq3p1/7r/3p4/5R1P/P3PQ1K/1P6/5R2 b - - 6 44,g7g5 f4f8 d8f8 f3f8
6sznN,5b2/1pR5/p3BpPk/5P2/1P2b1P1/P7/5K2/8 w - - 2 48,f2g3 f8d6 g3f2 d6c7
6t1Lz,r3kbnr/1pp2pp1/p1npb2p/4p3/4PPPq/N1PP4/PP3N1P/R1BQKB1R b KQkq - 2 8,e6g4 d1g4 h4g4 f2g4
6t1qg,4r2k/6pp/p3b3/1p1pN1q1/3P1p2/3B1PnP/PP3RPK/3Q4 b - - 1 27,e6f5 e5f7 h8g8 f7g5
6t2Vj,4b3/4k1p1/4p3/p3P1P1/p1pP1N1p/P1K2P2/8/8 b - - 1 32,e8b5 f4g6 e7d7 g6h4
6t39C,r6r/3p1ppp/1pk1p3/8/PR1p3N/2n3P1/5P1P/2B2RK1 w - - 3 26,b4d4 c3e2 g1g2 e2d4
6t7iW,b2r4/5k2/6R1/2N5/1p3P2/1P2r3/P5PK/6R1 w - - 1 42,g6g5 d8h8 g5h5 h8h5
6t9hQ,r5k1/bpp3pp/p3R3/3r4/2n1N3/5N2/PP3PPP/R1B3K1 w - - 3 28,b2b3 d5d1 f3e1 d1e1
6tELH,r3k1r1/1pp1pp2/p1n2n1p/3p4/3P2q1/2PBP1P1/PPQN3P/R3K2R b KQq - 2 14,e8c8 d3f5 c8b8 f5g4
6tGOo,5r2/pppnk3/4p2p/2b2qp1/8/2NP4/PPP3PP/R1B1Q2K w - - 1 20,c3e4 f5f1 e1f1 f8f1
6tGUQ,5r2/1b4k1/pNp5/P1Pp1B2/3P2P1/8/4K3/8 b - - 2 42,g7f6 b6d7 f6e7 d7f8
6tIhZ,2r5/5pk1/3pqpp1/8/3QP3/1bB2P2/2P5/1K1R3R w - - 0 32,c2b3 e6b3 b1c1 c8c3 d4c3 b3c3
6tJd0,4r1k1/ppQ2ppp/5n2/8/q1P5/5B2/5PPP/3R2K1 w - - 0 22,c7b7 a4d1 f3d1 e8e1
6tKzn,3r2k1/1b3pp1/4p2p/pP6/1PP5/8/3K1bPP/R4B1R w - - 1 22,d2c3 f2d4 c3b3 d4a1
6tLlQ,r2qk1nr/p2bppbp/1p1p1Np1/6N1/3nP3/1Q6/PPP2PPP/R1B1KB1R b KQkq - 3 10,e7f6 b3f7
6tLx4,8/8/8/4K3/8/5k1p/7P/8 w - - 2 57,e5f5 f3g2 f5e4 g2h2 e4f3 h2g1
6tNYR,r5k1/p5pp/1b2b3/1p1qP3/3p4/1PB3P1/P2Q2BP/5R1K w - - 1 29,g2d5 e6d5 d2g2 d5g2 h1g2 d4c3
6tOxX,r3r1k1/N4p1p/1p4p1/nQbqp3/3P4/1pP3P1/P4P1P/R1B1R1K1 b - - 0 22,e5d4 e1e8 a8e8 b5e8
6tPKL,7k/6b1/3R3p/pP4p1/8/PB5P/5PP1/2r3K1 w - - 1 39,g1h2 g7e5 g2g3 e5d6
6tQ4w,8/3QR3/5p2/4pk1p/6q1/6P1/1r3PK1/8 b - - 15 42,f5g5 e7g7
6tQ6T,r3k3/pp2qpp1/2p1P3/8/4P3/P2Q1Pp1/1P1B2P1/R4RKr w q - 1 22,g1h1 e7h4 h1g1 h4h2
6tRlI,1q4k1/5pp1/7p/8/3R2P1/1P1Q2P1/5P1K/1r6 b - - 2 33,b8b3 d4d8
6tTq7,8/4k3/4P3/3P4/1nP5/8/pK6/8 b - - 1 63,b4d5 c4d5 a2a1q b2a1
6tXcX,5kr1/pp5p/7P/3P1Nn1/7K/1P6/1P6/4R3 w - - 0 37,f5g7 g5f3 h4g3 f3e1
6tZXr,8/P5pk/4p2p/3b1p2/3p2q1/8/5PP1/RQ4K1 w - - 0 40,a7a8q g4g2
6teKG,r3k2r/pp1qpp1p/2n3p1/2p5/6b1/1P2PNP1/PR1P1PBP/3Q1RK1 b kq - 0 13,c6e5 f3e5 g4d1 e5d7
6tfAq,5k2/1p5p/p2p2p1/3Np1q1/8/8/PPP1Q2P/1K6 w - - 0 23,d5c7 g5g1 e2d1 g1d1
6tfJt,2r3r1/2P2R1p/2kNp2B/8/PQ6/6Pq/2P2P1P/5R1K w - - 5 32,d6c8 h3f1
6tjuJ,8/6Bk/4q1p1/2pn1p1p/4P2P/1P6/P2Q2P1/6K1 b - - 0 41,f5e4 d2h6 h7g8 h6h8 g8f7 h8f8
6tmjR,r3qbk1/1p5p/4p1p1/p3P3/P1bNN3/3nP2P/1PQ3P1/3R2K1 b - - 1 23,d3e5 e4f6 g8h8 f6e8
6tmnw,r2q1rk1/p4ppp/1bp1pn2/6N1/1P1PN2P/P2Q4/5PP1/2R1K2R b K - 4 18,h7h6 e4f6 d8f6 d3h7
6tmrZ,4r1k1/8/p2qrp1N/1ppp2p1/4n3/1P3Q1P/P1P2PP1/3RR1K1 b - - 0 25,g8g7 h6f5 g7g6 f5d6
6tnc7,7r/5pb1/6k1/5R2/4P3/1P1B1P2/P1P5/1K6 w - - 3 33,a2a4 h8h1 d3f1 h1f1 b1a2 f1a1
6toRH,r5qr/1bpk1p2/1p2p1nb/pP1pP1p1/P2P2P1/B3NN2/2PQ1PK1/R6R w - - 4 24,h1h5 g6f4
6tosq,r3r1k1/p1p2ppp/b1p5/3p4/3Q4/P7/1BP2RPP/R3q1K1 w - - 4 21,a1e1 e8e1 f2f1 e1f1
6tpsF,r6r/5pp1/pPk1p2p/P2p4/8/2n1B3/2P2PPP/R4RK1 w - - 1 21,e3d4 c3e2 g1h1 e2d4
6tqMk,4r3/pp1k4/2p3p1/3p1p1p/P2Pq3/6Q1/1PPR1PPP/1K6 w - - 5 27,g3g6 e4e1 b1a2 e1d2
6tqQG,r2Q2kr/1p3ppp/p3p3/2p1P3/4qP2/8/PPP3PP/2KR3R b - - 5 18,a8d8 d1d8
6tsTH,r2qk1nr/p2np1bp/bp1p2p1/3Q1p2/3P4/1B2P1B1/PPP2PPP/2KR2NR b kq - 0 11,g8f6 d5f7
6tuVF,5r1k/2p3pp/p1Q3b1/8/5q2/6N1/PPP2PP1/4R1K1 w - - 1 24,c6a6 f4f2 g1h2 f2e1
6twc4,r3k2r/p1p1b1pp/2p1b3/3p1q2/8/5P2/PPP1QKPP/RNB1R3 b kq - 2 14,e8g8 e2e6 f5e6 e1e6
6twi1,4r1k1/p3r1p1/2p2p1p/2N1Pb2/1P3P2/7P/P5P1/R3R1K1 w - - 0 25,e5f6 e7e1 a1e1 e8e1
6twry,7r/2B2k1p/p1p3p1/8/3n4/5P2/PPP2P1P/2K3R1 w - - 2 20,f3f4 d4e2 c1d2 e2g1
6u2OL,6k1/5pp1/3p3p/2pP4/P4n1q/5K2/2B5/1R6 b - - 3 42,f4d5 b1b8 h4d8 b8d8
6u4do,r5k1/5p1p/b1q3p1/3N1p2/3P1P1P/3PPQ2/5PK1/8 b - - 0 31,c6d7 d5f6 g8g7 f6d7
6u7YL,8/6R1/6p1/6k1/1r3pp1/6P1/5PKP/8 w - - 0 39,g7a7 f4f3 g2f1 b4b1
6u85I,4r3/2pb1k2/p1p3pp/3p4/3PN3/5P2/PP3P1P/4RK2 w - - 0 24,e4c5 d7h3 f1g1 e8e1
6uAQq,2rq1rk1/1b1pbpp1/p3p2p/np2P3/3PR3/P2Q1N2/1PB2PPP/RNB3K1 b - - 0 15,b7e4 d3e4 c8c2 e4c2
6uDbh,4b2k/R6p/1r5q/5pQ1/B2p2p1/3P4/P4PP1/6K1 w - - 1 34,g5f5 b6b1 a4d1 b1d1
6uH8n,5k2/5p1Q/p4qp1/Pp6/1PpNr1n1/2P5/6PP/4R1K1 w - - 2 29,e1e4 f6f2 g1h1 f2f1
6uIY5,2r3k1/p4ppp/b7/3N4/3Nn3/4P3/1rp2PPP/R1R3K1 b - - 0 25,e4d2 d5e7 g8f8 e7c8
6uLIT,r4rk1/1p1b2bN/pq2p1p1/3pP3/2p5/1PP1P1P1/P1Q2P2/RB3RK1 b - - 0 21,g8h7 c2g6 h7g8 g6h7
6uN9F,6k1/5rp1/pp2NR1p/8/6Q1/8/PPqr2PP/4R2K b - - 0 28,f7f6 g4g7
6uSHr,r3r1k1/pp2bqpp/8/2p1R3/3pQ3/PP1P1P2/1P4PP/4R1K1 b - - 4 23,e7d6 e5e8 f7e8 e4e8 a8e8 e1e8
6uSXb,8/6p1/P5bp/8/3k2P1/2pp1P2/P2R1K2/8 w - - 0 49,a6a7 c3d2 a7a8q d2d1q
6uU0d,6k1/5pnp/8/6Q1/P4B2/6KP/1P3PP1/2r4q b - - 3 36,c1g1 g5d8 g7e8 d8e8
6uULS,3r1rk1/1pQ1R1pp/p1p5/8/P7/8/5qPP/5RK1 w - - 0 22,f1f2 d8d1 e7e1 d1e1 f2f1 e1f1
6uVxN,5rk1/p4pp1/b1p2q1p/4B3/PP6/6QP/3r1PPK/1R5R b - - 4 24,f6f2 g3g7
6uW0P,3r4/2p1kp1R/pp2p3/8/2Pn4/8/PPP2P1P/2K3R1 w - - 1 23,g1g7 d4e2 c1b1 d8d1
6uXwx,1q4k1/p3QBpp/2pr2b1/8/8/4P2P/P5P1/5RK1 b - - 0 25,g6f7 e7f7 g8h8 f7f8 b8f8 f1f8
6uaKV,2R5/6k1/5p2/1B2p3/pP1bP3/P2K1P2/r7/8 w - - 7 58,d3c4 a2c2 c4d5 c2c8
6uaUM,2rq1rk1/1p3pp1/p2p2n1/3P2N1/5P2/3Q4/PP5P/1K1R3R b - - 0 21,g6f4 d3h7
6uaza,r5k1/ppq2pp1/2p1pbp1/7r/P1PPQ3/4B3/2B2PPP/R4RK1 w - - 1 21,a1a3 c7h2
6ubEN,3r2k1/p2rqppp/1p6/2p1p1N1/2Pn3P/P2Q2P1/1P3P2/R3R1K1 b - - 0 22,f7f6 d3h7 g8f8 h7h8
6ubrD,Q6k/7p/pq2r1p1/1p6/8/7P/P4RP1/6K1 b - - 1 29,h8g7 a8f8
6udyc,8/8/1p6/1Pkn2p1/4K1P1/8/8/5B2 w - - 0 51,e4f5 d5e3 f5g5 e3f1
