Ja05B,4B3/2p3p1/Pb3p1p/1P1K4/5Pk1/6P1/8/8 b - - 2 51,g4g3 f4f5 g3g4 e8d7 h6h5 d5c6 h5h4 c6b7,2712,90,81,147,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/ZGSyEXRR/black#102
JaKTw,r4rk1/3nq1bp/b4p2/3PpPp1/1Nn3P1/PpQ4P/1P2BB2/1K1R3R b - - 4 26,a8c8 b4c6 c4a3 b1c1 e7d6 e2a6,2779,99,75,259,advantage defensiveMove long middlegame,https://lichess.org/RA9fgM2H/black#52
JaRZs,r5k1/2R2n2/2Qp1q2/1N1Pp2p/1P2P1pP/6K1/5P2/8 w - - 1 38,c7c8 g8h7 c6a8 f6f3 g3h2 f3f2,2748,113,92,146,crushing defensiveMove deflection endgame long sacrifice,https://lichess.org/pdsGk1B4#75
JaYqR,1k6/1p2npQ1/pq2p2p/4P2P/3nNPP1/3p4/PPrB4/R4R1K w - - 2 25,d2e3 b6c6 g7h8 b8c7 h8h7 e7f5,2764,99,77,612,crushing defensiveMove long middlegame pin,https://lichess.org/lrIhRXSg#49
JaeMS,8/8/3k1P1p/1K1P1Np1/6P1/8/8/5r2 b - - 2 60,d6d5 f5e3 d5e6 e3f1 e6f6 f1g3 f6e5 g3h5,2607,84,84,120,crushing defensiveMove endgame fork quietMove veryLong,https://lichess.org/ia4FHujY/black#120
Jaqse,5rk1/2p2ppp/p2pnP1Q/1p2r3/4P3/2qP2RP/P4RB1/6K1 b - - 4 23,c3e1 g2f1 g7g6 d3d4 e5e4 d4d5 e4f4 g3f3 f4f6 f3f6,2747,92,86,86,advantage defensiveMove middlegame pin veryLong,https://lichess.org/4BixCHId/black#46
Jb0pX,2k1r1r1/2p1qpb1/R1bp3p/1p3Pn1/3P4/1Q1B4/4N1PP/2B2RK1 w - - 1 22,d3b5 g7d4 e2d4 c6g2,2707,104,81,175,crushing kingsideAttack middlegame short,https://lichess.org/Mpn6EXCk#43
Jb53l,r1r3k1/5pp1/1q2p1p1/2bpP2P/1p3PP1/1P1Q1N2/PK6/3R3R w - - 1 24,h5g6 a8a2 b2a2 b6a7 a2b1 c8a8 d3d2 a7a1,2768,92,92,118,attraction crushing middlegame quietMove sacrifice veryLong,https://lichess.org/7bYIN2LU#47
JbGZh,3r1rk1/p5pb/1p3p2/7P/5p1B/3n1P1B/PP2R3/3R2K1 b - - 2 32,d3e5 d1d8 e5f3 g1f2 f8d8 h3e6 g8f8 f2f3,2633,111,86,251,advantage middlegame veryLong,https://lichess.org/WmT1mi47/black#64
JbOJ0,3rr2k/Q5pp/1p1b4/2pB1p2/8/P3B3/1P3PPq/R2R1K2 w - - 2 29,a7f7 e8f8 f7a7 f5f4,2735,102,90,293,advantage middlegame short,https://lichess.org/zQp2n2O6#57
JbV8v,5rr1/Qp5p/2pk1nq1/4p3/4PRb1/1PNP4/P1P3PP/5R1K w - - 1 22,a7b7 e5f4 e4e5 d6e5 b7c7 e5f5,2601,78,77,83,advantage defensiveMove long middlegame,https://lichess.org/89IGRs6I#43
Jbysi,1r2r3/p1pp1kbQ/q2P4/5p2/8/1PN5/P1P2nP1/1K1R3R b - - 0 26,a6a5 d1d5 a5c3 d5f5 f7e6 h1h6 g7f6 h6f6 c3f6 f5f6,2751,88,75,290,advantage exposedKing fork interference middlegame pin sacrifice veryLong,https://lichess.org/A4KJTuim/black#52
JcCyw,8/2Q2pk1/p3p1p1/3pP3/3b1Pq1/1P3R2/P2B2P1/7K w - - 4 34,d2c3 g4h5 f3h3 h5d1 h1h2 d4f2 h3h7 g7h7 c7f7 h7h6 f7f8 h6h5 f8h8 h5g4 h8h3 g4f4 h3h6 g6g5 h6f6 f4e3,2638,93,90,64,advantage defensiveMove endgame quietMove veryLong,https://lichess.org/7ojWuApF#67
JcN5w,8/p4p2/1k2r3/2pp1P2/8/P1R3K1/bP6/5B2 b - - 0 41,d5d4 f5e6 d4c3 e6e7 c3c2 e7e8q c2c1q e8d8 b6c6 f1g2 c6b5 d8d7,2795,93,92,106,advancedPawn crushing endgame promotion veryLong,https://lichess.org/j3C6mpUk/black#82
JcRTz,1k3bnr/pp1q2p1/2p2pb1/3Pp3/Q3P3/1R4P1/PP3P2/3R2K1 b - - 0 24,d7h3 b3b7 b8b7 d5c6 b7b6 a4b3 b6c6 d1c1 c6d7 b3b5 d7d8 b5b8 d8e7 c1c7 h3d7 c7d7 e7d7 b8f8,2665,87,88,48,attraction crushing middlegame queensideAttack sacrifice veryLong,https://lichess.org/mYymrW3J/black#48
Jcmfk,8/8/p5K1/1pP1p3/4kB2/P3P2b/7P/8 w - - 0 45,f4h6 a6a5 c5c6 b5b4 a3b4 a5b4 h6f8 b4b3 f8a3 e4e3,2723,96,91,875,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/2BWUqk3U#89
Jcw03,8/8/1P3p2/5P1p/3k2pP/3p4/r4KP1/1R6 w - - 2 54,f2e1 a2e2 e1f1 e2e8 b6b7 d3d2,2696,124,90,704,advancedPawn crushing endgame long quietMove rookEndgame,https://lichess.org/aCtJoxCl#107
JdDEW,5rk1/pQ6/3p4/P2Pbb2/1P1nnR1P/8/8/4B2K w - - 1 40,f4f1 e4c5 f1f5 c5b7,2784,97,87,467,crushing master masterVsMaster middlegame short,https://lichess.org/n5ip4IQ4#79
JdEuh,r1r3k1/1p1p1pbp/p2Q2p1/q3n1B1/4P3/P1P2P2/1P4PP/2KR1B1R w - - 5 22,f3f4 c8c3 c1b1 c3b3,2716,102,91,235,crushing middlegame queensideAttack short,https://lichess.org/hFih2Vm1#43
JdGq8,r2q1rk1/p4ppp/2p2n2/2pp2B1/Qb1P2b1/2N1PN2/PP3PPP/R3K2R w KQ - 0 11,a4c6 d8a5 e1g1 g4d7,2689,83,95,253,advantage middlegame short,https://lichess.org/o0RuSEXw#21
JdNH8,4Qbk1/5pp1/3P4/7p/4PP1K/6P1/7P/5q2 b - - 1 39,f1g2 h2h3 g2b2 e4e5 b2g2 e8d8 g2d2 d6d7 d2d3 d8c8 g7g5 f4g5 d3e4 g3g4 h5g4 d7d8q,2760,104,88,1100,advancedPawn crushing endgame pin promotion quietMove veryLong,https://lichess.org/l7NJ5T8r/black#78
JdZ75,3N4/2p5/1k1p4/r2Pp3/1K6/8/6pr/3R2R1 w - - 1 52,b4c4 a5a3 d1b1 b6a6 c4b4 a3f3 b1b3 f3f1,2754,93,82,213,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/VGE6sUow#103
Jdivn,8/8/2p1k1p1/1p6/5K2/1P6/1P4P1/8 b - - 0 46,c6c5 f4g5 e6f7 b3b4,2656,93,93,156,crushing endgame master pawnEndgame short,https://lichess.org/8b2PGw2h/black#92
JdlC7,6k1/5pp1/2q1b1P1/pp1p3Q/3P3P/P1P3P1/rP3R1K/8 b - - 0 33,f7f6 h5h7 g8f8 h4h5 e6g8 h5h6,2715,103,92,748,advantage endgame long quietMove,https://lichess.org/3mXSHSmf/black#66
JdrvD,r1bq1rk1/1p3ppp/2n5/2P5/4p3/P3PQ2/1B3PPP/R3KB1R w KQ - 0 15,f3e4 d8a5 e1d1 f8d8 f1d3 g7g6,2688,83,96,177,crushing defensiveMove long middlegame,https://lichess.org/BRZS3eCI#29
JeBeh,5b2/8/1N2p3/2P1P3/1p1K1k2/8/8/8 b - - 0 50,f8e7 b6d5 e6d5 c5c6 e7d8 e5e6 d8b6 d4d3,2720,91,92,255,crushing endgame master sacrifice veryLong,https://lichess.org/Pgp06VGq/black#100
JeVtR,7r/2R2p2/5k2/p1N1r3/6p1/P4p2/1P3P2/2R3K1 w - - 3 30,c5d3 e5h5 c1c6 f6g5 c6c5 f7f5 c7g7 g5f6,2715,99,70,223,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/9GRDdd7T#59
JeWt9,2kr3r/1pp3p1/p4p1p/n2q4/1R3P2/P4NP1/2Q3KP/1R6 b - - 5 28,b7b6 b4b6 a5c4 b6b8 c8d7 b8b3,2645,89,84,50,advantage defensiveMove long middlegame pin,https://lichess.org/5EOpfbHR/black#56
JeYy3,6k1/Q1p2qb1/3p3p/1r1Ppb1p/4N2B/5PP1/1PR3P1/2K5 b - - 3 29,f7d5 c2c7 g8h8 h4f6 g7f6 e4f6,2610,88,75,80,advantage long middlegame,https://lichess.org/9r4eABOy/black#58
JeZ1z,b7/5r1k/p4q2/1p1pR3/3P4/5PQP/6PK/8 b - - 8 35,f7g7 e5h5 h7g8 g3b8 g8f7 g2g4 a8c6 h5f5 f6f5 g4f5,2767,102,90,198,crushing endgame exposedKing fork pin quietMove veryLong,https://lichess.org/tAO7OPEx/black#70
JeeQa,8/8/p1Rr4/P2Pkppp/2K5/8/6PP/8 w - - 2 38,c6d6 e5d6 h2h4 g5g4 c4d4 g4g3 d4e3 d6d5 e3f4 d5d4 f4f3 d4d3,2736,116,90,1290,crushing defensiveMove endgame quietMove veryLong zugzwang,https://lichess.org/aBXAftjf#75
Jeeaj,2rq3k/pp2R1pp/1b3pb1/5N2/3n1PQB/7P/PPB3PK/8 w - - 2 28,e7g7 c8c2 g7d7 d4f5 d7d8 b6d8,2623,94,57,85,advantage hangingPiece long middlegame,https://lichess.org/QdoTICjx#55
JehwG,1n3rk1/4nppp/1pP1p1b1/1p2P3/2qP4/Q5P1/PP2NPBP/R1K4R w - - 5 19,e2c3 b5b4 a3b3 c4d4,2693,90,86,55,advantage fork master middlegame short,https://lichess.org/bZmTw2L2#37
JekD8,r2qk2r/ppp2ppp/2np1n2/1B1N2B1/3bP3/5P1P/PP3P2/R2QK2R b KQkq - 1 12,d4b2 a1b1 h7h6 g5h4 g7g5 b1b2,2615,86,84,77,advantage long middlegame,https://lichess.org/jjWgvmd4/black#24
JfKvP,b6r/p4k2/1p3p2/4PN1n/1P1p4/P5P1/2q2QK1/4R2R w - - 0 36,g2f1 c2d3 f1g1 a8h1 e5e6 f7g6,2617,98,91,363,advantage long middlegame,https://lichess.org/fy4vwaiG#71
JfNxY,r5k1/1R6/p2P4/P2p1qpp/1P2p3/4PbP1/5P1P/5QK1 b - - 0 31,a8d8 f1a1 f5f8 b4b5 d8d6 b5a6 d6a6 a1c3,2781,99,86,180,advantage defensiveMove endgame quietMove veryLong,https://lichess.org/9gBHTRek/black#62
JfOV2,r4b1r/6p1/3k3p/p1p5/1p2q3/P5PP/1PPBN3/R3KQ2 b Q - 3 27,e4c2 f1f7 c2e4 d2f4 d6c6 f7c7 c6b5 a3b4 e4e7 a1a5 a8a5 c7a5,2738,108,84,956,advantage discoveredAttack middlegame veryLong,https://lichess.org/FCFcpN6v/black#54
JfSNS,2r2rk1/pp2bpp1/1q2p1b1/3pB2N/3P3P/2P5/PP2QPP1/2KR3R w - - 1 17,e5g7 e7a3 h1h3 g6h5,2678,93,87,300,advantage middlegame short,https://lichess.org/nSFekiGe#33
Jfd7x,8/8/p6p/2pPpk2/1pP5/1P3K1P/P7/8 b - - 1 44,h6h5 f3e3 e5e4 d5d6 f5e6 e3e4,2608,86,86,82,crushing endgame long pawnEndgame zugzwang,https://lichess.org/z2UwzXx1/black#88
JfksO,8/3Kb3/4p1p1/2p1P3/3p1Pk1/8/2PB4/8 b - - 3 54,e7f8 d7e6 c5c4 e6f7 f8a3 e5e6,2660,86,94,605,bishopEndgame crushing endgame long,https://lichess.org/Ra0TXKFf/black#108
JfyVH,r4rk1/5ppp/p1p1pn2/3p2B1/2q5/2R5/P1P2PPP/4QRK1 b - - 0 22,c4a2 g5f6 g7f6 e1c1 g8h8 c3a3 a2c4 c1h6 c4g4 a3g3 g4g6 g3g6,2632,162,17,68,advantage middlegame pin quietMove veryLong,https://lichess.org/ZCCps53p/black#44
Jfzoq,7k/pp5p/1q4p1/4bp2/8/1P4PK/P1QBN2P/3r4 b - - 3 28,d1f1 c2c8 h8g7 c8d7 g7f6 e2c3 b6c6 c3d5,2660,108,89,131,crushing endgame quietMove veryLong,https://lichess.org/3UiPltuX/black#56
Jg2MI,3r2r1/1kp5/1p3p2/P2Rn3/4P2p/2P4q/4QBP1/R5K1 w - - 0 29,a5a6 b7c8 d5d8 c8d8 f2g3 h3g3 a6a7 d8e7 a7a8q g8a8,2690,90,66,67,crushing defensiveMove middlegame pin veryLong,https://lichess.org/sTuE7TJK#57
Jg7Fx,4r3/5p1k/1p3Ppp/1Pp5/r3P3/2Bq2P1/6BP/2Q1R1K1 w - - 2 31,c3d2 a4c4 c1d1 e8d8 g2f1 d3d4 g1h1 c4b4,2618,90,86,46,crushing master middlegame quietMove veryLong,https://lichess.org/7WQae503#61
JgCkA,2rq2k1/p5bp/4r3/2Bp3R/3P1Np1/6P1/P5nP/1RQ3K1 b - - 1 26,g7d4 g1g2 c8c5 c1d1,2638,88,97,154,crushing master middlegame short,https://lichess.org/w1Qci3Zu/black#52
JgH8Q,r4rk1/1p3ppp/p3p3/1bq1P3/3pNP2/1R6/5BPP/3QK2R b K - 7 21,c5d5 e4f6 g7f6 d1g4 g8h8 f2h4 d5e4 e1d2,2642,95,92,761,advantage defensiveMove middlegame sacrifice veryLong,https://lichess.org/dufDvdul/black#42
JgHrf,6k1/6p1/4PB1p/pqpp1PP1/b6P/2P5/P7/4Q1K1 b - - 0 34,g7f6 g5f6 b5d3 f6f7 g8f8 e6e7 f8f7 e1e6 f7g7 f5f6,2691,90,92,658,advancedPawn crushing endgame exposedKing veryLong,https://lichess.org/l42ZE3n3/black#68
JgkAS,3b4/R2Pk3/P5K1/r4P2/8/8/8/8 b - - 4 63,e7f8 f5f6 a5d5 a7a8 d5d7 a6a7 f8e8 f6f7,2696,89,87,118,advancedPawn crushing endgame pin veryLong,https://lichess.org/4ygB8S5i/black#126
JgkKo,8/p1b3k1/1pB4P/2p1p1P1/PnPp2K1/3P1P2/8/8 b - - 0 61,g7f8 c6e4 c7d8 g4f5,2762,94,93,445,crushing endgame quietMove short,https://lichess.org/EnB6NSxE/black#122
Jh2z3,8/6k1/p7/P5Kp/8/4n1P1/8/4B3 b - - 0 43,e3g2 e1f2 h5h4 g3h4,2662,104,91,420,crushing endgame quietMove short,https://lichess.org/5Q5C1SCF/black#86
JhV8n,5rk1/4p3/6p1/8/3P1R2/6K1/6P1/8 b - - 1 32,f8f4 g3f4 g8f7 d4d5 f7f6 f4e4,2709,90,81,217,crushing defensiveMove endgame long quietMove,https://lichess.org/iBHlRHnj/black#64
JhdRq,3r3k/1p3Rp1/p2b3p/3BpQ2/4P3/1P5P/3q2P1/7K w - - 5 29,f7b7 d2e1 h1h2 d6c5 h3h4 d8f8,2770,109,90,255,crushing endgame long quietMove,https://lichess.org/XaLUGYbm#57
Jhews,2r1k2r/1bqp1pp1/p2bp3/1p2n3/4P3/P1NBBN2/1PPQ2P1/R4RK1 w k - 3 17,e3f4 e5d3 d2d3 d6f4,2685,97,92,1227,advantage discoveredAttack middlegame short,https://lichess.org/mHiKEm8C#33
Jhf9y,r6q/k4p2/Pp2p3/1Bb3p1/R1P1P3/2P3P1/1Q3P2/6K1 w - - 3 32,b2d2 a8d8 a4a2 g5g4 e4e5 c5f2 g1f2 h8h2,2718,96,88,78,attraction crushing endgame quietMove sacrifice veryLong,https://lichess.org/hfI5NAEL#63
Jhisp,4r1k1/5pp1/1qp1rb1p/8/3p4/P1PQ4/1P1B1PPP/RR4K1 w - - 1 28,b2b4 d4c3 d2c3 e6e3 d3e3 e8e3,2603,106,90,786,advantage long middlegame,https://lichess.org/SRxh7gdj#55
JhsOo,5k2/8/1N2KPP1/p1p5/8/5r2/8/8 b - - 2 55,c5c4 g6g7 f8g8 b6d5 g8h7 d5e7 f3e3 e6d7,2701,87,86,264,advancedPawn crushing defensiveMove endgame quietMove veryLong,https://lichess.org/kGmE5BgS/black#110
Jhw0q,7r/2Q1nk1p/p2p3P/3P1N2/4p3/1rN5/1qPK4/7R b - - 0 30,e4e3 d2d1 b2a1 d1e2 a1h1 c7e7,2702,92,93,315,crushing defensiveMove long middlegame pin sacrifice,https://lichess.org/52CRg7mf/black#60
JhwQv,8/2p5/1p1b4/p2Kp3/2P5/1P3P2/Pk6/1B6 w - - 9 54,b1e4 d6c5 d5e5 b2a2,2789,100,84,208,bishopEndgame crushing endgame quietMove short,https://lichess.org/VZLcQvsP#107
Jhzdm,4kr2/6Rp/p1q5/P2p3P/1p1B1r2/3B4/2P4K/4R3 b - - 4 31,e8d8 d4b6 d8c8 e1e7 f4c4 d3c4 c6c4 e7c7,2702,87,92,477,advantage middlegame quietMove veryLong,https://lichess.org/rymhHNHF/black#62
Ji8Ao,1nr2rk1/b4ppp/4p3/3pN3/3PbBP1/P3P2P/4QP2/R5K1 w - - 3 25,a1a2 c8c1 g1h2 c1h1 h2g3 h1g1 g3h4 a7b6,2688,101,87,60,advantage middlegame veryLong,https://lichess.org/O8HLWWlk#49
JiFgJ,b2r2k1/6pp/q3pb2/1R6/3NP3/3Q1N2/5PPP/6K1 w - - 1 22,h2h3 f6d4 f3d4 a8c6 b5b3 a6a1 g1h2 a1d4 d3d4 d8d4,2728,97,90,775,advantage middlegame veryLong,https://lichess.org/P4oLBnTH#43
JiJLa,r1r3k1/1R2bp1p/p3p1p1/2ppBq2/3P4/4P3/P3QPPP/1R4K1 b - - 1 28,c5c4 e3e4 f5e4 e2e4 d5e4 b7e7,2612,78,86,359,crushing long middlegame,https://lichess.org/DAzO4Jfy/black#56
JicPQ,8/6k1/1p2p1p1/pPr3Pp/2PK3P/5R2/8/8 b - - 2 38,c5f5 f3f5 e6f5 c4c5 b6c5 d4d3 a5a4 b5b6,2675,112,91,1074,crushing endgame rookEndgame veryLong,https://lichess.org/lO7FAKzs/black#76
Jiepv,8/8/6kP/1n2p1P1/1P2Kp2/5P2/8/8 b - - 1 55,g6g5 h6h7 b5d6 e4d3 d6f7 b4b5,2762,113,92,829,advancedPawn crushing defensiveMove endgame knightEndgame long,https://lichess.org/cAzGVXKc/black#110
Jizri,8/p7/2Pp1p2/5k2/1P3p1p/P1PR2pP/5rP1/4K3 b - - 4 40,f4f3 g2f3 f5e6 d3e3 e6d5 c6c7,2614,97,84,233,advancedPawn crushing endgame long master rookEndgame,https://lichess.org/tqnlUIX1/black#80
Jj4xT,r2k1r2/pp4QB/1q1p1n2/8/2p5/2P4p/P4P2/4RRK1 b - - 0 30,f6d7 e1e7 b6c6 h7e4,2671,101,91,840,advantage middlegame short,https://lichess.org/yYF8tR1Y/black#60
Jj5gq,8/8/p4P2/8/5K2/1k6/1p3P2/rR6 w - - 1 48,f6f7 a1b1 f7f8q b1e1 f8g8 b3a3 g8a8 b2b1q,2799,123,91,1176,advancedPawn crushing endgame promotion quietMove rookEndgame veryLong,https://lichess.org/3JC7RHqH#95
Jj62f,r4rk1/p4ppp/2b2b2/8/3p1B2/3B1P2/qPQ3PP/1R3RK1 b - - 1 19,a8c8 d3h7 g8h8 c2f5,2622,89,86,139,crushing kingsideAttack master middlegame short,https://lichess.org/7XHa0jsF/black#38
Jj9rL,6k1/R4Rp1/6np/2p5/5PK1/6P1/P6r/5r2 b - - 0 36,h6h5 g4g5 g6f4 f7g7 g8f8 g5h6 h2e2 h6h7,2623,83,73,75,crushing defensiveMove endgame veryLong,https://lichess.org/ixM0ZMlB/black#72
JjN9K,2r5/pp4p1/4p3/4k2p/1P1Rn3/4P1P1/P2pKPP1/3R4 w - - 6 28,e2f3 e4c3 d1d2 c8f8 d4f4 g7g5,2664,88,95,133,crushing endgame long,https://lichess.org/fDkaRlsc#55
JjaR1,8/1p6/2p1k1pp/3pP3/1P3P2/2P1K3/6P1/8 b - - 0 43,h6h5 e3d4 b7b6 g2g3 e6e7 b4b5 e7d7 e5e6 d7e6 b5c6 e6d6 c6c7 d6c7 d4d5,2756,109,92,1268,advancedPawn crushing deflection endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/aGCR1TMF/black#86
Jjg0T,8/6bP/8/8/8/2kpKN2/8/8 b - - 7 55,c3c2 f3e1 c2c3 e1d3 g7h8 e3e4 c3c4 d3e5 c4c5 e5f7,2678,95,91,110,crushing endgame master masterVsMaster veryLong,https://lichess.org/I4AtxW7v/black#110
JjjQM,8/p1b2Bk1/6p1/P7/1P6/5RP1/4QPK1/q1r5 w - - 1 34,e2e7 c1g1 g2h3 g1g3 f3g3 a1h1 h3g4 h1h5,2639,82,94,2068,clearance endgame mate mateIn4 sacrifice veryLong,https://lichess.org/FRNkJTQY#67
Jjkgs,r7/8/2N3pb/1pk5/2p1pPn1/P2p2B1/1P1K2PP/2R2R2 w - - 2 31,h2h3 e4e3 d2e1 c5c6 h3g4 h6g7,2697,91,93,448,advantage long middlegame,https://lichess.org/5sldOzMV#61
Jjnzn,1r3rk1/4ppbp/2p3p1/p2p4/3P1B1N/2PQP3/q4PPP/1R4K1 w - - 0 17,b1b8 f8b8 f4b8 a5a4 g2g4 a4a3,2796,92,86,246,crushing long middlegame quietMove,https://lichess.org/bbWMouzr#33
JjugX,8/4b2p/p3P3/2N2pk1/1P2p3/4P2P/5PK1/8 w - - 2 40,g2g3 e7c5 b4c5 g5f6 e6e7 f6e7 g3f4 e7e6 c5c6 a6a5 c6c7 e6d7,2606,83,90,1018,crushing endgame quietMove veryLong,https://lichess.org/zVdYdw4C#79
JjvYC,r3r1k1/1p3pbp/3Q2p1/2P5/4P3/1pN2N2/1qPK1B2/3R1BR1 w - - 0 22,f3d4 b3c2 d1c1 g7h6 d2d3 b2c1,2650,86,81,116,advancedPawn crushing deflection long middlegame,https://lichess.org/1F0IIVsK#43
Jjy7U,8/6p1/p4PPp/Pp6/2ppk1P1/4p3/1P2K3/8 b - - 0 50,d4d3 e2e1 e3e2 e1f2,2720,101,92,1297,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/pDytCMto/black#100
Jk1xr,1q4k1/p4pb1/8/2Pb3n/1P6/P2P1PP1/3Q2P1/1R3R1K w - - 1 30,g3g4 h5g3 h1g1 b8d8 f1e1 g7d4,2701,88,54,52,advantage fork long middlegame quietMove,https://lichess.org/4dhijuxM#59
Jk2rK,r1b2rk1/4pp1p/p5p1/1pq3NP/3nP3/3B2Q1/P1PK2P1/2R4R b - - 0 24,b5b4 h5g6 f7g6 g5h7 f8f2 g3f2 d4b3 d2e1 c5f2 e1f2 b3c1 d3c4,2602,125,84,24,advantage middlegame veryLong,https://lichess.org/UyXJ4M42/black#48
JkXRd,8/2p5/8/ppp1k1pp/4P3/PP2K1PP/2P5/8 w - - 0 33,a3a4 b5a4 b3a4 c5c4 e3f3 c4c3 f3e3 g5g4 h3g4 h5g4 e3d3 c7c5 d3c4 e5e4,2720,117,91,1383,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/fNXTiXus#65
Jknvu,8/4k3/4P3/3p1PK1/ppp3P1/2P4P/PP6/8 w - - 1 45,h3h4 a4a3 b2a3 b4b3 a2b3 c4b3 g5g6 b3b2,2631,100,91,1225,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/GtH2gfxQ#89
Jl0ur,r1bq2rk/pp2bp2/3p4/3NpP2/2BpP2P/3P1Q2/PPnK2P1/R6R b - - 1 18,c2a1 f3h5 h8g7 h1h3,2602,99,61,65,crushing defensiveMove middlegame short,https://lichess.org/1TSzHQf2/black#36
JlHsD,1k1r2r1/p7/Rp2p2b/2P4p/1P1Pp3/1N2P2P/4K3/3R4 w - - 1 30,c5b6 g8g2 e2e1 d8g8 b3d2 g2g1 d2f1 h6e3,2669,87,75,119,advantage clearance endgame pin quietMove veryLong,https://lichess.org/PglRkXnj#59
JlKHM,r1b1r1k1/1p3p1p/pqB3pB/3p4/8/5Q1P/PKP3P1/4R1NR w - - 1 23,b2a3 b6c5 a3b2 e8e1,2636,95,77,108,crushing fork middlegame short,https://lichess.org/WuXY0csm#45
JlgyV,5b2/5p1k/5K1P/8/5P2/4PP2/8/8 b - - 1 44,h7h6 e3e4 h6h5 f6f7 f8h6 f4f5,2709,89,92,626,bishopEndgame crushing defensiveMove endgame long quietMove,https://lichess.org/eePrcWZt/black#88
JlhRe,8/P5k1/3r4/5p2/1P3P1p/RR2P1Pp/4K2r/8 w - - 4 45,e2f3 d6g6 g3g4 g6g4 e3e4 g4g3,2748,94,85,245,endgame long mate mateIn3 rookEndgame,https://lichess.org/ct1jCpaq#89
JlmDu,r3r1k1/ppq1ppbp/2n3p1/2Pp4/5Pb1/1QPB1N2/PP1N1PPP/R3R1K1 w - - 3 13,b3d5 e8d8 d5c4 c6a5 c4e4 g4f5,2795,124,90,598,advantage long middlegame,https://lichess.org/smAzNhUn#25
JlnEl,8/5pk1/3Q1pqp/4p3/1P5P/P2p2P1/5P1K/8 w - - 3 39,b4b5 g6e4 b5b6 e4d4 d6d4 e5d4 g3g4 d3d2,2626,83,80,74,advancedPawn crushing endgame queenEndgame veryLong,https://lichess.org/2gwwtUsR#77
JlqBV,8/p1q1Nppk/2p1b3/2Q1p3/P3PnPp/1P3P1P/7K/2R5 w - - 1 42,c1c3 c7d7 c3c2 e6b3,2653,85,91,856,advantage endgame short,https://lichess.org/b522iAx0#83
JmNKu,6k1/5pp1/4p3/4P2K/3Q4/P4P1P/1P3Nr1/4rb2 w - - 1 42,f3f4 f1e2 h5h4 e1f1 f2g4 f1h1,2654,108,91,633,advantage clearance endgame long master,https://lichess.org/af7VuffB#83
JmO9h,7k/4p1q1/p6p/2pPp1r1/2P1Q3/P4P1P/6P1/1R4K1 w - - 5 34,b1b6 g5g2 g1f1 g2g1 f1e2 g7g2 e2d3 g2f1,2628,100,84,188,advantage endgame veryLong,https://lichess.org/PCzA8EdD#67
JmRH2,3r4/8/5p2/p2B1N2/4P1k1/1P5p/7K/8 b - - 7 62,d8d5 f5e3 g4f4 e4d5 f4e5 h2h3 f6f5 h3g2,2628,95,86,71,crushing defensiveMove endgame fork intermezzo veryLong,https://lichess.org/DG9FZohq/black#124
Jn7MZ,4rk1r/pp2npbp/3Q2p1/2pN4/2PpPPq1/8/PP4PP/R4RK1 b - - 1 16,g4e2 f4f5 g6f5 f1f5,2788,110,92,468,advantage middlegame pin short,https://lichess.org/LqDeVP8H/black#32
JnK5I,rnbq1rk1/pp1n1pp1/7p/2pNP3/3P4/3Q4/PPP1BPP1/2KR3R b - - 2 14,b8c6 d3g3 c6d4 d1d4 c5d4 h1h6,2717,101,92,300,advantage long middlegame pin sacrifice,https://lichess.org/WnmgGjPT/black#28
JnRAC,3r1rk1/1b3ppp/2n1p3/2qpPn2/1p6/3B1N2/1B3PPP/1R1Q1RK1 b - - 1 21,f5e7 b1c1 c5b6 d3h7 g8h7 f3g5,2731,91,86,116,advantage attraction kingsideAttack long middlegame sacrifice,https://lichess.org/GVxUbcnD/black#42
JnW34,8/6p1/7p/8/1k3KP1/4P3/8/8 b - - 1 61,b4c5 f4f5 c5d5 e3e4 d5d4 e4e5 d4d5 e5e6,2604,91,91,362,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/VdmzmFZL/black#122
JnaQ1,8/5pp1/7p/2n3k1/4P3/1p3P2/3R1KPP/8 w - - 3 38,g2g3 b3b2 d2d1 c5a4,2701,110,90,497,advancedPawn advantage defensiveMove endgame short,https://lichess.org/cqTTQb3u#75
Jnm2T,3r1rk1/pp3pp1/2p4R/4pNb1/1qP3Q1/1P6/P1P2PPP/5RK1 b - - 0 21,g5h6 f5h6 g8h7 h6f7 f8f7 g4h4 h7g6 h4d8,2702,84,87,354,advantage fork middlegame pin veryLong,https://lichess.org/mAbv8JPZ/black#42
JnoOq,8/8/8/2pk4/1p4p1/r2PK1P1/P1R5/8 b - - 1 42,a3c3 c2c3 b4c3 a2a3 d5e5 a3a4 e5d5 e3e2 c5c4 a4a5,2750,100,82,64,crushing defensiveMove endgame master quietMove rookEndgame veryLong zugzwang,https://lichess.org/cjEvtDCu/black#84
